epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533091571,2020-06-19T12.18.11.571,12.013,-0.000140813,-0.000184563,-0.000276750
1592533091613,2020-06-19T12.18.11.613,12.055,-0.000140500,-0.000184188,-0.000275313
1592533091652,2020-06-19T12.18.11.652,12.094,-0.000140125,-0.000182375,-0.000276750
1592533091693,2020-06-19T12.18.11.693,12.135,-0.000143000,-0.000182063,-0.000277875
1592533091733,2020-06-19T12.18.11.733,12.175,-0.000141563,-0.000180250,-0.000277500
1592533091774,2020-06-19T12.18.11.774,12.216,-0.000140125,-0.000182000,-0.000275938
1592533091813,2020-06-19T12.18.11.813,12.255,-0.000141563,-0.000184188,-0.000274125
1592533091854,2020-06-19T12.18.11.854,12.296,-0.000140813,-0.000184563,-0.000272938
1592533091894,2020-06-19T12.18.11.894,12.336,-0.000140125,-0.000186375,-0.000272125
1592533091935,2020-06-19T12.18.11.935,12.377,-0.000136500,-0.000187438,-0.000268000
1592533091976,2020-06-19T12.18.11.976,12.418,-0.000135375,-0.000186375,-0.000266875
1592533092015,2020-06-19T12.18.12.015,12.457,-0.000134313,-0.000187438,-0.000268438
1592533092056,2020-06-19T12.18.12.056,12.498,-0.000138313,-0.000187125,-0.000271438
1592533092096,2020-06-19T12.18.12.096,12.538,-0.000141563,-0.000185688,-0.000276438
1592533092137,2020-06-19T12.18.12.137,12.579,-0.000144813,-0.000182750,-0.000285250
1592533092176,2020-06-19T12.18.12.176,12.618,-0.000148813,-0.000177688,-0.000292875
1592533092217,2020-06-19T12.18.12.217,12.659,-0.000154250,-0.000180250,-0.000291750
1592533092257,2020-06-19T12.18.12.257,12.699,-0.000154938,-0.000179125,-0.000286000
1592533092298,2020-06-19T12.18.12.298,12.740,-0.000153875,-0.000181688,-0.000286750
1592533092338,2020-06-19T12.18.12.338,12.780,-0.000145563,-0.000182063,-0.000284875
1592533092379,2020-06-19T12.18.12.379,12.821,-0.000139750,-0.000182750,-0.000281438
1592533092418,2020-06-19T12.18.12.418,12.860,-0.000136500,-0.000180938,-0.000279438
1592533092459,2020-06-19T12.18.12.459,12.901,-0.000139375,-0.000184938,-0.000276813
1592533092499,2020-06-19T12.18.12.499,12.941,-0.000142313,-0.000190000,-0.000270688
1592533092540,2020-06-19T12.18.12.540,12.982,-0.000140813,-0.000190750,-0.000268750
1592533092579,2020-06-19T12.18.12.579,13.021,-0.000141563,-0.000189250,-0.000267688
1592533092620,2020-06-19T12.18.12.620,13.062,-0.000142625,-0.000196500,-0.000268438
1592533092660,2020-06-19T12.18.12.660,13.102,-0.000144438,-0.000194000,-0.000271750
1592533092701,2020-06-19T12.18.12.701,13.143,-0.000142313,-0.000188188,-0.000278688
1592533092740,2020-06-19T12.18.12.740,13.182,-0.000142625,-0.000182750,-0.000282938
1592533092781,2020-06-19T12.18.12.781,13.223,-0.000144438,-0.000183875,-0.000283688
1592533092822,2020-06-19T12.18.12.822,13.264,-0.000143000,-0.000182063,-0.000283438
1592533092862,2020-06-19T12.18.12.862,13.304,-0.000143000,-0.000182375,-0.000284438
1592533092903,2020-06-19T12.18.12.903,13.345,-0.000145563,-0.000182750,-0.000282938
1592533092943,2020-06-19T12.18.12.943,13.385,-0.000142625,-0.000180938,-0.000282875
1592533092984,2020-06-19T12.18.12.984,13.426,-0.000143375,-0.000180250,-0.000286000
1592533093023,2020-06-19T12.18.13.023,13.465,-0.000143750,-0.000180250,-0.000284813
1592533093064,2020-06-19T12.18.13.064,13.506,-0.000143000,-0.000179500,-0.000282938
1592533093104,2020-06-19T12.18.13.104,13.546,-0.000142625,-0.000180250,-0.000281438
1592533093145,2020-06-19T12.18.13.145,13.587,-0.000144125,-0.000182750,-0.000280250
1592533093184,2020-06-19T12.18.13.184,13.626,-0.000144063,-0.000182750,-0.000278688
1592533093225,2020-06-19T12.18.13.225,13.667,-0.000142313,-0.000183875,-0.000274125
1592533093265,2020-06-19T12.18.13.265,13.707,-0.000141938,-0.000189250,-0.000269188
1592533093306,2020-06-19T12.18.13.306,13.748,-0.000140500,-0.000190375,-0.000261563
1592533093345,2020-06-19T12.18.13.345,13.787,-0.000139375,-0.000192563,-0.000260000
1592533093386,2020-06-19T12.18.13.386,13.828,-0.000137188,-0.000190750,-0.000265750
1592533093426,2020-06-19T12.18.13.426,13.868,-0.000137188,-0.000186750,-0.000274125
1592533093467,2020-06-19T12.18.13.467,13.909,-0.000141938,-0.000184188,-0.000283750
1592533093508,2020-06-19T12.18.13.508,13.950,-0.000145188,-0.000181313,-0.000285313
1592533093548,2020-06-19T12.18.13.548,13.990,-0.000149500,-0.000181313,-0.000284063
1592533093589,2020-06-19T12.18.13.589,14.031,-0.000151000,-0.000183875,-0.000282563
1592533093628,2020-06-19T12.18.13.628,14.070,-0.000147375,-0.000187813,-0.000273750
1592533093669,2020-06-19T12.18.13.669,14.111,-0.000141563,-0.000188188,-0.000269938
1592533093709,2020-06-19T12.18.13.709,14.151,-0.000140813,-0.000187500,-0.000274563
1592533093750,2020-06-19T12.18.13.750,14.192,-0.000140125,-0.000182063,-0.000284438
1592533093789,2020-06-19T12.18.13.789,14.231,-0.000141188,-0.000179500,-0.000287875
1592533093830,2020-06-19T12.18.13.830,14.272,-0.000141938,-0.000181313,-0.000284438
1592533093870,2020-06-19T12.18.13.870,14.312,-0.000142625,-0.000185688,-0.000278750
1592533093911,2020-06-19T12.18.13.911,14.353,-0.000144125,-0.000183125,-0.000280625
1592533093950,2020-06-19T12.18.13.950,14.392,-0.000140500,-0.000183125,-0.000279500
1592533093991,2020-06-19T12.18.13.991,14.433,-0.000144125,-0.000188938,-0.000272625
1592533094031,2020-06-19T12.18.14.031,14.473,-0.000140125,-0.000186375,-0.000273438
1592533094072,2020-06-19T12.18.14.072,14.514,-0.000140813,-0.000187125,-0.000273375
1592533094112,2020-06-19T12.18.14.112,14.554,-0.000142313,-0.000193250,-0.000270313
1592533094153,2020-06-19T12.18.14.153,14.595,-0.000139375,-0.000191438,-0.000269563
1592533094192,2020-06-19T12.18.14.192,14.634,-0.000142313,-0.000190375,-0.000272625
1592533094233,2020-06-19T12.18.14.233,14.675,-0.000141563,-0.000186750,-0.000273000
1592533094273,2020-06-19T12.18.14.273,14.715,-0.000142313,-0.000185688,-0.000273375
1592533094314,2020-06-19T12.18.14.314,14.756,-0.000141563,-0.000184188,-0.000276063
1592533094355,2020-06-19T12.18.14.355,14.797,-0.000141938,-0.000184188,-0.000273750
1592533094394,2020-06-19T12.18.14.394,14.836,-0.000141563,-0.000182750,-0.000274563
1592533094435,2020-06-19T12.18.14.435,14.877,-0.000142313,-0.000184563,-0.000274563
1592533094475,2020-06-19T12.18.14.475,14.917,-0.000140813,-0.000182750,-0.000274188
1592533094516,2020-06-19T12.18.14.516,14.958,-0.000141188,-0.000184938,-0.000274938
1592533094555,2020-06-19T12.18.14.555,14.997,-0.000141563,-0.000184563,-0.000274188
1592533094596,2020-06-19T12.18.14.596,15.038,-0.000141938,-0.000183875,-0.000276813
1592533094636,2020-06-19T12.18.14.636,15.078,-0.000143000,-0.000181313,-0.000281875
1592533094677,2020-06-19T12.18.14.677,15.119,-0.000141563,-0.000179875,-0.000284438
1592533094717,2020-06-19T12.18.14.717,15.159,-0.000142625,-0.000182063,-0.000281438
1592533094758,2020-06-19T12.18.14.758,15.200,-0.000141938,-0.000184188,-0.000280250
1592533094797,2020-06-19T12.18.14.797,15.239,-0.000140500,-0.000182750,-0.000280313
1592533094838,2020-06-19T12.18.14.838,15.280,-0.000141563,-0.000182375,-0.000283688
1592533094878,2020-06-19T12.18.14.878,15.320,-0.000141938,-0.000180938,-0.000286813
1592533094919,2020-06-19T12.18.14.919,15.361,-0.000144438,-0.000178438,-0.000288688
1592533094958,2020-06-19T12.18.14.958,15.400,-0.000149188,-0.000180938,-0.000286750
1592533094999,2020-06-19T12.18.14.999,15.441,-0.000148063,-0.000183500,-0.000281000
1592533095039,2020-06-19T12.18.15.039,15.481,-0.000146250,-0.000187438,-0.000276813
1592533095080,2020-06-19T12.18.15.080,15.522,-0.000143000,-0.000183875,-0.000278438
1592533095119,2020-06-19T12.18.15.119,15.561,-0.000139375,-0.000180250,-0.000282563
1592533095160,2020-06-19T12.18.15.160,15.602,-0.000138313,-0.000190750,-0.000280750
1592533095201,2020-06-19T12.18.15.201,15.643,-0.000140125,-0.000186000,-0.000275000
1592533095241,2020-06-19T12.18.15.241,15.683,-0.000143000,-0.000188188,-0.000269250
1592533095282,2020-06-19T12.18.15.282,15.724,-0.000142313,-0.000190000,-0.000267313
1592533095321,2020-06-19T12.18.15.321,15.763,-0.000141188,-0.000188563,-0.000269313
1592533095363,2020-06-19T12.18.15.363,15.805,-0.000139750,-0.000189313,-0.000268500
1592533095402,2020-06-19T12.18.15.402,15.844,-0.000143750,-0.000190375,-0.000271125
1592533095443,2020-06-19T12.18.15.443,15.885,-0.000141938,-0.000186750,-0.000278000
1592533095483,2020-06-19T12.18.15.483,15.925,-0.000146250,-0.000186750,-0.000277688
1592533095524,2020-06-19T12.18.15.524,15.966,-0.000142625,-0.000184938,-0.000276938
1592533095563,2020-06-19T12.18.15.563,16.005,-0.000143375,-0.000184188,-0.000281063
1592533095604,2020-06-19T12.18.15.604,16.046,-0.000144125,-0.000179875,-0.000283750
1592533095644,2020-06-19T12.18.15.644,16.086,-0.000141188,-0.000177688,-0.000289188
1592533095685,2020-06-19T12.18.15.685,16.127,-0.000143750,-0.000177313,-0.000289125
1592533095724,2020-06-19T12.18.15.724,16.166,-0.000144813,-0.000175188,-0.000289500
1592533095765,2020-06-19T12.18.15.765,16.207,-0.000145563,-0.000175188,-0.000288750
1592533095805,2020-06-19T12.18.15.805,16.247,-0.000144438,-0.000174813,-0.000288000
1592533095846,2020-06-19T12.18.15.846,16.288,-0.000140813,-0.000175500,-0.000288750
1592533095885,2020-06-19T12.18.15.885,16.327,-0.000141563,-0.000173000,-0.000287563
1592533095926,2020-06-19T12.18.15.926,16.368,-0.000143000,-0.000178438,-0.000286063
1592533095966,2020-06-19T12.18.15.966,16.408,-0.000143000,-0.000176250,-0.000284438
1592533096007,2020-06-19T12.18.16.007,16.449,-0.000145563,-0.000179125,-0.000285313
1592533096047,2020-06-19T12.18.16.047,16.489,-0.000142625,-0.000179500,-0.000282250
1592533096088,2020-06-19T12.18.16.088,16.530,-0.000141938,-0.000182438,-0.000277688
1592533096127,2020-06-19T12.18.16.127,16.569,-0.000142625,-0.000185313,-0.000273125
1592533096168,2020-06-19T12.18.16.168,16.610,-0.000141188,-0.000186750,-0.000272688
1592533096208,2020-06-19T12.18.16.208,16.650,-0.000140500,-0.000185313,-0.000273813
1592533096249,2020-06-19T12.18.16.249,16.691,-0.000136125,-0.000182438,-0.000277313
1592533096290,2020-06-19T12.18.16.290,16.732,-0.000137188,-0.000184563,-0.000277563
1592533096329,2020-06-19T12.18.16.329,16.771,-0.000140125,-0.000185313,-0.000277625
1592533096370,2020-06-19T12.18.16.370,16.812,-0.000144813,-0.000184563,-0.000279625
1592533096410,2020-06-19T12.18.16.410,16.852,-0.000147375,-0.000182438,-0.000283063
1592533096451,2020-06-19T12.18.16.451,16.893,-0.000149500,-0.000182063,-0.000283438
1592533096490,2020-06-19T12.18.16.490,16.932,-0.000147750,-0.000184250,-0.000282688
1592533096531,2020-06-19T12.18.16.531,16.973,-0.000143750,-0.000180625,-0.000283750
1592533096571,2020-06-19T12.18.16.571,17.013,-0.000137938,-0.000178813,-0.000285313
1592533096612,2020-06-19T12.18.16.612,17.054,-0.000132500,-0.000175500,-0.000282250
1592533096652,2020-06-19T12.18.16.652,17.094,-0.000130688,-0.000180938,-0.000271188
1592533096693,2020-06-19T12.18.16.693,17.135,-0.000133625,-0.000186063,-0.000266688
1592533096732,2020-06-19T12.18.16.732,17.174,-0.000141188,-0.000190375,-0.000271938
1592533096773,2020-06-19T12.18.16.773,17.215,-0.000145188,-0.000187813,-0.000274250
1592533096813,2020-06-19T12.18.16.813,17.255,-0.000147000,-0.000185688,-0.000275375
1592533096854,2020-06-19T12.18.16.854,17.296,-0.000142313,-0.000186750,-0.000274188
1592533096893,2020-06-19T12.18.16.893,17.335,-0.000140813,-0.000188188,-0.000275813
1592533096934,2020-06-19T12.18.16.934,17.376,-0.000143375,-0.000183500,-0.000279188
1592533096974,2020-06-19T12.18.16.974,17.416,-0.000140125,-0.000184563,-0.000277688
1592533097015,2020-06-19T12.18.17.015,17.457,-0.000137938,-0.000186000,-0.000275375
1592533097054,2020-06-19T12.18.17.054,17.496,-0.000138688,-0.000187813,-0.000276938
1592533097095,2020-06-19T12.18.17.095,17.537,-0.000138688,-0.000185313,-0.000277313
1592533097135,2020-06-19T12.18.17.135,17.577,-0.000136875,-0.000181313,-0.000277688
1592533097176,2020-06-19T12.18.17.176,17.618,-0.000135438,-0.000179500,-0.000280375
1592533097216,2020-06-19T12.18.17.216,17.658,-0.000137938,-0.000178813,-0.000281875
1592533097257,2020-06-19T12.18.17.257,17.699,-0.000139375,-0.000178063,-0.000282250
1592533097296,2020-06-19T12.18.17.296,17.738,-0.000139750,-0.000175500,-0.000284188
1592533097337,2020-06-19T12.18.17.337,17.779,-0.000139750,-0.000175500,-0.000283688
1592533097378,2020-06-19T12.18.17.378,17.820,-0.000141563,-0.000176625,-0.000284938
1592533097418,2020-06-19T12.18.17.418,17.860,-0.000139375,-0.000175188,-0.000286875
1592533097459,2020-06-19T12.18.17.459,17.901,-0.000140813,-0.000175875,-0.000284563
1592533097498,2020-06-19T12.18.17.498,17.940,-0.000139750,-0.000177000,-0.000283438
1592533097539,2020-06-19T12.18.17.539,17.981,-0.000139750,-0.000178438,-0.000281125
1592533097579,2020-06-19T12.18.17.579,18.021,-0.000141188,-0.000180938,-0.000280438
1592533097620,2020-06-19T12.18.17.620,18.062,-0.000140125,-0.000183125,-0.000279250
1592533097659,2020-06-19T12.18.17.659,18.101,-0.000139375,-0.000184938,-0.000276625
1592533097700,2020-06-19T12.18.17.700,18.142,-0.000140125,-0.000183500,-0.000275813
1592533097740,2020-06-19T12.18.17.740,18.182,-0.000139750,-0.000184563,-0.000275813
1592533097781,2020-06-19T12.18.17.781,18.223,-0.000137563,-0.000187125,-0.000271938
1592533097821,2020-06-19T12.18.17.821,18.263,-0.000134313,-0.000187125,-0.000265875
1592533097862,2020-06-19T12.18.17.862,18.304,-0.000136875,-0.000190375,-0.000264688
1592533097901,2020-06-19T12.18.17.901,18.343,-0.000143000,-0.000188188,-0.000268125
1592533097942,2020-06-19T12.18.17.942,18.384,-0.000147000,-0.000187813,-0.000269313
1592533097982,2020-06-19T12.18.17.982,18.424,-0.000147375,-0.000187500,-0.000272375
1592533098023,2020-06-19T12.18.18.023,18.465,-0.000146250,-0.000186000,-0.000276938
1592533098062,2020-06-19T12.18.18.062,18.504,-0.000140500,-0.000181313,-0.000280375
1592533098103,2020-06-19T12.18.18.103,18.545,-0.000136875,-0.000179875,-0.000285000
1592533098144,2020-06-19T12.18.18.144,18.586,-0.000134688,-0.000180938,-0.000277563
1592533098184,2020-06-19T12.18.18.184,18.626,-0.000139063,-0.000186000,-0.000269688
1592533098223,2020-06-19T12.18.18.223,18.665,-0.000144438,-0.000191125,-0.000266250
1592533098264,2020-06-19T12.18.18.264,18.706,-0.000142313,-0.000190375,-0.000266250
1592533098304,2020-06-19T12.18.18.304,18.746,-0.000141188,-0.000191125,-0.000264000
1592533098345,2020-06-19T12.18.18.345,18.787,-0.000140125,-0.000191813,-0.000261250
1592533098386,2020-06-19T12.18.18.386,18.828,-0.000140125,-0.000190000,-0.000268938
1592533098425,2020-06-19T12.18.18.425,18.867,-0.000138688,-0.000187500,-0.000270125
1592533098467,2020-06-19T12.18.18.467,18.909,-0.000139750,-0.000187813,-0.000269688
1592533098506,2020-06-19T12.18.18.506,18.948,-0.000139750,-0.000190000,-0.000269688
1592533098547,2020-06-19T12.18.18.547,18.989,-0.000139063,-0.000191438,-0.000273188
1592533098587,2020-06-19T12.18.18.587,19.029,-0.000140875,-0.000186063,-0.000277375
1592533098628,2020-06-19T12.18.18.628,19.070,-0.000140813,-0.000181313,-0.000281500
1592533098667,2020-06-19T12.18.18.667,19.109,-0.000140125,-0.000179125,-0.000283063
1592533098708,2020-06-19T12.18.18.708,19.150,-0.000140875,-0.000177688,-0.000283500
1592533098748,2020-06-19T12.18.18.748,19.190,-0.000141563,-0.000177000,-0.000283438
1592533098789,2020-06-19T12.18.18.789,19.231,-0.000140125,-0.000177688,-0.000285313
1592533098828,2020-06-19T12.18.18.828,19.270,-0.000140813,-0.000179500,-0.000282250
1592533098869,2020-06-19T12.18.18.869,19.311,-0.000139750,-0.000179500,-0.000281875
1592533098909,2020-06-19T12.18.18.909,19.351,-0.000141188,-0.000182750,-0.000278438
1592533098950,2020-06-19T12.18.18.950,19.392,-0.000141938,-0.000184938,-0.000277688
1592533098989,2020-06-19T12.18.18.989,19.431,-0.000139750,-0.000185313,-0.000274250
1592533099030,2020-06-19T12.18.19.030,19.472,-0.000141188,-0.000186375,-0.000274250
1592533099070,2020-06-19T12.18.19.070,19.512,-0.000139375,-0.000186063,-0.000275125
1592533099111,2020-06-19T12.18.19.111,19.553,-0.000137938,-0.000183875,-0.000276563
1592533099151,2020-06-19T12.18.19.151,19.593,-0.000136875,-0.000184563,-0.000275813
1592533099192,2020-06-19T12.18.19.192,19.634,-0.000140125,-0.000186375,-0.000276625
1592533099231,2020-06-19T12.18.19.231,19.673,-0.000141938,-0.000184938,-0.000280500
1592533099272,2020-06-19T12.18.19.272,19.714,-0.000145563,-0.000185313,-0.000280438
1592533099312,2020-06-19T12.18.19.312,19.754,-0.000148438,-0.000187813,-0.000274313
1592533099353,2020-06-19T12.18.19.353,19.795,-0.000146250,-0.000190375,-0.000269313
1592533099392,2020-06-19T12.18.19.392,19.834,-0.000141563,-0.000190750,-0.000268938
1592533099433,2020-06-19T12.18.19.433,19.875,-0.000137250,-0.000188563,-0.000272063
1592533099474,2020-06-19T12.18.19.474,19.916,-0.000137250,-0.000187813,-0.000267750
1592533099514,2020-06-19T12.18.19.514,19.956,-0.000142313,-0.000192563,-0.000261750
1592533099555,2020-06-19T12.18.19.555,19.997,-0.000145188,-0.000193625,-0.000259938
1592533099594,2020-06-19T12.18.19.594,20.036,-0.000141563,-0.000192938,-0.000261250
1592533099635,2020-06-19T12.18.19.635,20.077,-0.000140875,-0.000193625,-0.000256000
1592533099675,2020-06-19T12.18.19.675,20.117,-0.000140125,-0.000196188,-0.000252938
1592533099716,2020-06-19T12.18.19.716,20.158,-0.000140500,-0.000191813,-0.000264063
1592533099756,2020-06-19T12.18.19.756,20.198,-0.000144500,-0.000189313,-0.000271688
1592533099797,2020-06-19T12.18.19.797,20.239,-0.000144125,-0.000190000,-0.000270813
1592533099836,2020-06-19T12.18.19.836,20.278,-0.000144500,-0.000190000,-0.000268250
1592533099877,2020-06-19T12.18.19.877,20.319,-0.000144438,-0.000188563,-0.000273188
1592533099917,2020-06-19T12.18.19.917,20.359,-0.000146625,-0.000185313,-0.000274688
1592533099958,2020-06-19T12.18.19.958,20.400,-0.000141938,-0.000185313,-0.000275875
1592533099997,2020-06-19T12.18.19.997,20.439,-0.000143750,-0.000187813,-0.000278438
1592533100038,2020-06-19T12.18.20.038,20.480,-0.000142625,-0.000181313,-0.000282313
1592533100078,2020-06-19T12.18.20.078,20.520,-0.000141563,-0.000178438,-0.000282375
1592533100119,2020-06-19T12.18.20.119,20.561,-0.000141563,-0.000178438,-0.000279688
1592533100158,2020-06-19T12.18.20.158,20.600,-0.000142313,-0.000181688,-0.000278500
1592533100199,2020-06-19T12.18.20.199,20.641,-0.000142688,-0.000182063,-0.000277438
1592533100239,2020-06-19T12.18.20.239,20.681,-0.000141938,-0.000183125,-0.000275875
1592533100280,2020-06-19T12.18.20.280,20.722,-0.000143750,-0.000183500,-0.000273625
1592533100320,2020-06-19T12.18.20.320,20.762,-0.000140875,-0.000186375,-0.000274375
1592533100361,2020-06-19T12.18.20.361,20.803,-0.000140875,-0.000185688,-0.000272438
1592533100400,2020-06-19T12.18.20.400,20.842,-0.000139063,-0.000186063,-0.000270938
1592533100441,2020-06-19T12.18.20.441,20.883,-0.000135750,-0.000186375,-0.000269750
1592533100481,2020-06-19T12.18.20.481,20.923,-0.000137250,-0.000186750,-0.000266750
1592533100522,2020-06-19T12.18.20.522,20.964,-0.000136875,-0.000190000,-0.000264063
1592533100563,2020-06-19T12.18.20.563,21.005,-0.000139375,-0.000191125,-0.000262125
1592533100602,2020-06-19T12.18.20.602,21.044,-0.000141188,-0.000191125,-0.000262125
1592533100643,2020-06-19T12.18.20.643,21.085,-0.000143375,-0.000199438,-0.000270563
1592533100683,2020-06-19T12.18.20.683,21.125,-0.000146625,-0.000191125,-0.000266688
1592533100724,2020-06-19T12.18.20.724,21.166,-0.000145188,-0.000194000,-0.000261750
1592533100763,2020-06-19T12.18.20.763,21.205,-0.000143750,-0.000190375,-0.000267125
1592533100804,2020-06-19T12.18.20.804,21.246,-0.000138313,-0.000187500,-0.000272125
1592533100844,2020-06-19T12.18.20.844,21.286,-0.000136500,-0.000186750,-0.000270563
1592533100885,2020-06-19T12.18.20.885,21.327,-0.000133625,-0.000190000,-0.000265563
1592533100925,2020-06-19T12.18.20.925,21.367,-0.000136500,-0.000190750,-0.000263688
1592533100966,2020-06-19T12.18.20.966,21.408,-0.000140500,-0.000191125,-0.000263250
1592533101005,2020-06-19T12.18.21.005,21.447,-0.000141938,-0.000192563,-0.000263688
1592533101046,2020-06-19T12.18.21.046,21.488,-0.000139375,-0.000192188,-0.000265563
1592533101087,2020-06-19T12.18.21.087,21.529,-0.000142688,-0.000190375,-0.000264813
1592533101127,2020-06-19T12.18.21.127,21.569,-0.000140500,-0.000187875,-0.000271313
1592533101166,2020-06-19T12.18.21.166,21.608,-0.000142313,-0.000185688,-0.000274688
1592533101207,2020-06-19T12.18.21.207,21.649,-0.000139375,-0.000184938,-0.000274375
