epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533112408,2020-06-19T12.18.32.408,32.834,0.000281438,0.000105188,0.000041750
1592533112448,2020-06-19T12.18.32.448,32.874,0.000281813,0.000104875,0.000042563
1592533112488,2020-06-19T12.18.32.488,32.914,0.000283250,0.000101250,0.000042563
1592533112527,2020-06-19T12.18.32.527,32.953,0.000284688,0.000099750,0.000043750
1592533112568,2020-06-19T12.18.32.568,32.994,0.000286500,0.000100125,0.000044125
1592533112608,2020-06-19T12.18.32.608,33.034,0.000287563,0.000100125,0.000043750
1592533112647,2020-06-19T12.18.32.647,33.073,0.000289000,0.000098313,0.000045313
1592533112688,2020-06-19T12.18.32.688,33.114,0.000289750,0.000098688,0.000045313
1592533112728,2020-06-19T12.18.32.728,33.154,0.000289375,0.000098688,0.000046500
1592533112767,2020-06-19T12.18.32.767,33.193,0.000290125,0.000099750,0.000044938
1592533112807,2020-06-19T12.18.32.807,33.233,0.000286500,0.000099750,0.000042938
1592533112848,2020-06-19T12.18.32.848,33.274,0.000286500,0.000100500,0.000041750
1592533112887,2020-06-19T12.18.32.887,33.313,0.000285750,0.000101563,0.000042563
1592533112927,2020-06-19T12.18.32.927,33.353,0.000284688,0.000103063,0.000042563
1592533112967,2020-06-19T12.18.32.967,33.393,0.000282875,0.000103750,0.000045313
1592533113008,2020-06-19T12.18.33.008,33.434,0.000281438,0.000107750,0.000047688
1592533113047,2020-06-19T12.18.33.047,33.473,0.000278500,0.000108500,0.000046125
1592533113087,2020-06-19T12.18.33.087,33.513,0.000274188,0.000110313,0.000046875
1592533113126,2020-06-19T12.18.33.126,33.552,0.000270500,0.000104125,0.000048438
1592533113167,2020-06-19T12.18.33.167,33.593,0.000267625,0.000108500,0.000044125
1592533113207,2020-06-19T12.18.33.207,33.633,0.000269438,0.000106688,0.000035500
1592533113246,2020-06-19T12.18.33.246,33.672,0.000273813,0.000105563,0.000033875
1592533113287,2020-06-19T12.18.33.287,33.713,0.000279625,0.000102313,0.000040188
1592533113327,2020-06-19T12.18.33.327,33.753,0.000280688,0.000104500,0.000044938
1592533113366,2020-06-19T12.18.33.366,33.792,0.000281813,0.000105188,0.000049250
1592533113406,2020-06-19T12.18.33.406,33.832,0.000277813,0.000107063,0.000049313
1592533113447,2020-06-19T12.18.33.447,33.873,0.000275625,0.000109938,0.000048875
1592533113487,2020-06-19T12.18.33.487,33.913,0.000273813,0.000110313,0.000046125
1592533113526,2020-06-19T12.18.33.526,33.952,0.000274938,0.000108125,0.000043375
1592533113567,2020-06-19T12.18.33.567,33.993,0.000276688,0.000105563,0.000041813
1592533113607,2020-06-19T12.18.33.607,34.033,0.000277813,0.000107000,0.000044938
1592533113646,2020-06-19T12.18.33.646,34.072,0.000277063,0.000105938,0.000048125
1592533113686,2020-06-19T12.18.33.686,34.112,0.000277438,0.000107375,0.000044938
1592533113727,2020-06-19T12.18.33.727,34.153,0.000278563,0.000105938,0.000044938
1592533113766,2020-06-19T12.18.33.766,34.192,0.000277813,0.000109563,0.000047313
1592533113806,2020-06-19T12.18.33.806,34.232,0.000280000,0.000108125,0.000048500
1592533113845,2020-06-19T12.18.33.845,34.271,0.000280688,0.000108500,0.000046938
1592533113887,2020-06-19T12.18.33.887,34.313,0.000282500,0.000106313,0.000048125
1592533113926,2020-06-19T12.18.33.926,34.352,0.000285063,0.000105938,0.000048875
1592533113966,2020-06-19T12.18.33.966,34.392,0.000285813,0.000104875,0.000048500
1592533114005,2020-06-19T12.18.34.005,34.431,0.000287563,0.000104500,0.000047313
1592533114046,2020-06-19T12.18.34.046,34.472,0.000288313,0.000103750,0.000048063
1592533114086,2020-06-19T12.18.34.086,34.512,0.000288313,0.000102313,0.000048500
1592533114125,2020-06-19T12.18.34.125,34.551,0.000287938,0.000103063,0.000048875
1592533114165,2020-06-19T12.18.34.165,34.591,0.000288688,0.000103375,0.000048500
1592533114206,2020-06-19T12.18.34.206,34.632,0.000286875,0.000104125,0.000046500
1592533114245,2020-06-19T12.18.34.245,34.671,0.000285063,0.000101250,0.000044938
1592533114285,2020-06-19T12.18.34.285,34.711,0.000282500,0.000103063,0.000041000
1592533114326,2020-06-19T12.18.34.326,34.752,0.000280688,0.000103750,0.000039000
1592533114366,2020-06-19T12.18.34.366,34.792,0.000276000,0.000105563,0.000035500
1592533114405,2020-06-19T12.18.34.405,34.831,0.000272000,0.000105563,0.000033125
1592533114445,2020-06-19T12.18.34.445,34.871,0.000267625,0.000104125,0.000029938
1592533114486,2020-06-19T12.18.34.486,34.912,0.000266938,0.000102313,0.000030750
1592533114525,2020-06-19T12.18.34.525,34.951,0.000271625,0.000101938,0.000031500
1592533114565,2020-06-19T12.18.34.565,34.991,0.000273813,0.000103063,0.000032688
1592533114604,2020-06-19T12.18.34.604,35.030,0.000276313,0.000105563,0.000040625
1592533114645,2020-06-19T12.18.34.645,35.071,0.000278875,0.000106313,0.000043750
1592533114685,2020-06-19T12.18.34.685,35.111,0.000276000,0.000107750,0.000046938
1592533114724,2020-06-19T12.18.34.724,35.150,0.000274188,0.000108875,0.000049313
1592533114765,2020-06-19T12.18.34.765,35.191,0.000273438,0.000109938,0.000043750
1592533114805,2020-06-19T12.18.34.805,35.231,0.000274188,0.000106688,0.000038625
1592533114845,2020-06-19T12.18.34.845,35.271,0.000277813,0.000105563,0.000040625
1592533114884,2020-06-19T12.18.34.884,35.310,0.000278188,0.000103063,0.000045313
1592533114925,2020-06-19T12.18.34.925,35.351,0.000276375,0.000108813,0.000046125
1592533114965,2020-06-19T12.18.34.965,35.391,0.000274938,0.000108125,0.000043375
1592533115004,2020-06-19T12.18.35.004,35.430,0.000275625,0.000108125,0.000043375
1592533115044,2020-06-19T12.18.35.044,35.470,0.000275250,0.000108500,0.000041813
1592533115085,2020-06-19T12.18.35.085,35.511,0.000277813,0.000108125,0.000042563
1592533115124,2020-06-19T12.18.35.124,35.550,0.000278500,0.000107000,0.000040625
1592533115164,2020-06-19T12.18.35.164,35.590,0.000280000,0.000106313,0.000040188
1592533115203,2020-06-19T12.18.35.203,35.629,0.000280688,0.000104500,0.000038250
1592533115244,2020-06-19T12.18.35.244,35.670,0.000283625,0.000103750,0.000039813
1592533115284,2020-06-19T12.18.35.284,35.710,0.000283625,0.000102313,0.000040188
1592533115324,2020-06-19T12.18.35.324,35.750,0.000286500,0.000100875,0.000040188
1592533115363,2020-06-19T12.18.35.363,35.789,0.000286125,0.000099063,0.000040625
1592533115404,2020-06-19T12.18.35.404,35.830,0.000287250,0.000097250,0.000041000
1592533115444,2020-06-19T12.18.35.444,35.870,0.000288313,0.000096500,0.000041750
1592533115483,2020-06-19T12.18.35.483,35.909,0.000287563,0.000097250,0.000041000
1592533115524,2020-06-19T12.18.35.524,35.950,0.000287188,0.000097938,0.000039813
1592533115564,2020-06-19T12.18.35.564,35.990,0.000286125,0.000100125,0.000039813
1592533115603,2020-06-19T12.18.35.603,36.029,0.000285438,0.000099063,0.000038625
1592533115643,2020-06-19T12.18.35.643,36.069,0.000284313,0.000099438,0.000038625
1592533115684,2020-06-19T12.18.35.684,36.110,0.000283250,0.000101563,0.000039813
1592533115723,2020-06-19T12.18.35.723,36.149,0.000282875,0.000102313,0.000040188
1592533115763,2020-06-19T12.18.35.763,36.189,0.000281438,0.000103375,0.000039438
1592533115803,2020-06-19T12.18.35.803,36.229,0.000278188,0.000104500,0.000038250
1592533115844,2020-06-19T12.18.35.844,36.270,0.000274875,0.000104500,0.000035500
1592533115883,2020-06-19T12.18.35.883,36.309,0.000271625,0.000104125,0.000033875
1592533115923,2020-06-19T12.18.35.923,36.349,0.000269438,0.000105938,0.000033125
1592533115962,2020-06-19T12.18.35.962,36.388,0.000266563,0.000105563,0.000034313
1592533116003,2020-06-19T12.18.36.003,36.429,0.000271250,0.000105563,0.000033500
1592533116043,2020-06-19T12.18.36.043,36.469,0.000273438,0.000099063,0.000036250
1592533116082,2020-06-19T12.18.36.082,36.508,0.000276688,0.000106313,0.000039438
1592533116123,2020-06-19T12.18.36.123,36.549,0.000275625,0.000108500,0.000042563
1592533116163,2020-06-19T12.18.36.163,36.589,0.000274563,0.000108500,0.000044938
1592533116202,2020-06-19T12.18.36.202,36.628,0.000272375,0.000109938,0.000044125
1592533116242,2020-06-19T12.18.36.242,36.668,0.000271250,0.000109563,0.000045313
1592533116283,2020-06-19T12.18.36.283,36.709,0.000273813,0.000108813,0.000039813
1592533116323,2020-06-19T12.18.36.323,36.749,0.000276000,0.000107063,0.000037875
1592533116362,2020-06-19T12.18.36.362,36.788,0.000276375,0.000105938,0.000038625
1592533116402,2020-06-19T12.18.36.402,36.828,0.000279250,0.000107000,0.000039813
1592533116443,2020-06-19T12.18.36.443,36.869,0.000278875,0.000106313,0.000040188
1592533116482,2020-06-19T12.18.36.482,36.908,0.000280000,0.000105938,0.000040188
1592533116522,2020-06-19T12.18.36.522,36.948,0.000281438,0.000104875,0.000040625
1592533116561,2020-06-19T12.18.36.561,36.987,0.000284313,0.000104875,0.000041750
1592533116602,2020-06-19T12.18.36.602,37.028,0.000286875,0.000102313,0.000041750
1592533116642,2020-06-19T12.18.36.642,37.068,0.000288313,0.000100125,0.000042188
1592533116681,2020-06-19T12.18.36.681,37.107,0.000289438,0.000100500,0.000043000
1592533116722,2020-06-19T12.18.36.722,37.148,0.000289375,0.000101563,0.000044938
1592533116762,2020-06-19T12.18.36.762,37.188,0.000289063,0.000100500,0.000044938
1592533116802,2020-06-19T12.18.36.802,37.228,0.000289438,0.000100875,0.000044563
1592533116841,2020-06-19T12.18.36.841,37.267,0.000287938,0.000100125,0.000043375
1592533116882,2020-06-19T12.18.36.882,37.308,0.000288313,0.000101250,0.000044125
1592533116922,2020-06-19T12.18.36.922,37.348,0.000288313,0.000101938,0.000043000
1592533116961,2020-06-19T12.18.36.961,37.387,0.000287250,0.000102688,0.000042563
1592533117002,2020-06-19T12.18.37.002,37.428,0.000285375,0.000103063,0.000041000
1592533117042,2020-06-19T12.18.37.042,37.468,0.000283250,0.000104875,0.000037063
1592533117081,2020-06-19T12.18.37.081,37.507,0.000280375,0.000106313,0.000036250
1592533117121,2020-06-19T12.18.37.121,37.547,0.000278500,0.000106313,0.000035500
1592533117162,2020-06-19T12.18.37.162,37.588,0.000277438,0.000105250,0.000031125
1592533117201,2020-06-19T12.18.37.201,37.627,0.000278875,0.000103750,0.000032688
1592533117241,2020-06-19T12.18.37.241,37.667,0.000279250,0.000095063,0.000032313
1592533117281,2020-06-19T12.18.37.281,37.707,0.000279625,0.000099063,0.000032688
1592533117322,2020-06-19T12.18.37.322,37.748,0.000282500,0.000096500,0.000031125
1592533117361,2020-06-19T12.18.37.361,37.787,0.000280688,0.000097938,0.000027563
1592533117401,2020-06-19T12.18.37.401,37.827,0.000282188,0.000096500,0.000024438
1592533117440,2020-06-19T12.18.37.440,37.866,0.000281813,0.000097250,0.000024813
1592533117481,2020-06-19T12.18.37.481,37.907,0.000280375,0.000096125,0.000026813
1592533117521,2020-06-19T12.18.37.521,37.947,0.000280375,0.000098313,0.000028000
1592533117560,2020-06-19T12.18.37.560,37.986,0.000279625,0.000096500,0.000031938
1592533117601,2020-06-19T12.18.37.601,38.027,0.000280688,0.000096125,0.000033500
1592533117641,2020-06-19T12.18.37.641,38.067,0.000280688,0.000096125,0.000035063
1592533117680,2020-06-19T12.18.37.680,38.106,0.000280313,0.000095063,0.000035063
1592533117720,2020-06-19T12.18.37.720,38.146,0.000282500,0.000094313,0.000037063
1592533117761,2020-06-19T12.18.37.761,38.187,0.000283250,0.000096125,0.000037063
1592533117801,2020-06-19T12.18.37.801,38.227,0.000281438,0.000092875,0.000038625
1592533117840,2020-06-19T12.18.37.840,38.266,0.000281750,0.000094688,0.000037063
1592533117880,2020-06-19T12.18.37.880,38.306,0.000282125,0.000096125,0.000037063
1592533117921,2020-06-19T12.18.37.921,38.347,0.000281063,0.000096125,0.000036250
1592533117960,2020-06-19T12.18.37.960,38.386,0.000281438,0.000096125,0.000037063
1592533118000,2020-06-19T12.18.38.000,38.426,0.000282188,0.000096125,0.000037813
1592533118039,2020-06-19T12.18.38.039,38.465,0.000281438,0.000096125,0.000036250
1592533118080,2020-06-19T12.18.38.080,38.506,0.000281438,0.000096875,0.000036688
1592533118120,2020-06-19T12.18.38.120,38.546,0.000280000,0.000096875,0.000035500
1592533118159,2020-06-19T12.18.38.159,38.585,0.000280313,0.000097938,0.000036250
1592533118200,2020-06-19T12.18.38.200,38.626,0.000280000,0.000098313,0.000036250
1592533118240,2020-06-19T12.18.38.240,38.666,0.000281438,0.000097625,0.000036688
1592533118280,2020-06-19T12.18.38.280,38.706,0.000280750,0.000101250,0.000035875
1592533118319,2020-06-19T12.18.38.319,38.745,0.000281063,0.000103375,0.000040625
1592533118360,2020-06-19T12.18.38.360,38.786,0.000281438,0.000107750,0.000046938
1592533118400,2020-06-19T12.18.38.400,38.826,0.000279625,0.000104125,0.000054813
1592533118439,2020-06-19T12.18.38.439,38.865,0.000278188,0.000111750,0.000063125
1592533118479,2020-06-19T12.18.38.479,38.905,0.000275625,0.000111750,0.000070188
1592533118520,2020-06-19T12.18.38.520,38.946,0.000277813,0.000110625,0.000076500
1592533118559,2020-06-19T12.18.38.559,38.985,0.000279625,0.000111000,0.000079250
1592533118599,2020-06-19T12.18.38.599,39.025,0.000279250,0.000111000,0.000080438
1592533118640,2020-06-19T12.18.38.640,39.066,0.000277813,0.000110688,0.000078875
1592533118679,2020-06-19T12.18.38.679,39.105,0.000277438,0.000111750,0.000077688
1592533118719,2020-06-19T12.18.38.719,39.145,0.000274563,0.000110313,0.000076938
1592533118759,2020-06-19T12.18.38.759,39.185,0.000272375,0.000109938,0.000078875
1592533118800,2020-06-19T12.18.38.800,39.226,0.000270938,0.000109938,0.000086813
1592533118839,2020-06-19T12.18.38.839,39.265,0.000269813,0.000107750,0.000095063
1592533118879,2020-06-19T12.18.38.879,39.305,0.000267625,0.000108500,0.000084750
1592533118918,2020-06-19T12.18.38.918,39.344,0.000264750,0.000110313,0.000070563
1592533118959,2020-06-19T12.18.38.959,39.385,0.000263313,0.000110688,0.000070563
1592533118999,2020-06-19T12.18.38.999,39.425,0.000265500,0.000106688,0.000074938
1592533119038,2020-06-19T12.18.39.038,39.464,0.000266188,0.000110688,0.000078125
1592533119078,2020-06-19T12.18.39.078,39.504,0.000267313,0.000109188,0.000080438
1592533119119,2020-06-19T12.18.39.119,39.545,0.000269125,0.000110688,0.000077313
1592533119158,2020-06-19T12.18.39.158,39.584,0.000268000,0.000111750,0.000076875
1592533119198,2020-06-19T12.18.39.198,39.624,0.000269438,0.000111375,0.000074938
1592533119239,2020-06-19T12.18.39.239,39.665,0.000269438,0.000112125,0.000074563
1592533119279,2020-06-19T12.18.39.279,39.705,0.000270938,0.000101938,0.000074563
1592533119318,2020-06-19T12.18.39.318,39.744,0.000270563,0.000109938,0.000074563
1592533119358,2020-06-19T12.18.39.358,39.784,0.000269500,0.000109938,0.000079313
1592533119399,2020-06-19T12.18.39.399,39.825,0.000271625,0.000109563,0.000082438
1592533119438,2020-06-19T12.18.39.438,39.864,0.000272750,0.000109563,0.000078875
1592533119478,2020-06-19T12.18.39.478,39.904,0.000272750,0.000110625,0.000076125
1592533119517,2020-06-19T12.18.39.517,39.943,0.000272000,0.000108500,0.000076125
1592533119558,2020-06-19T12.18.39.558,39.984,0.000273125,0.000105250,0.000075313
1592533119598,2020-06-19T12.18.39.598,40.024,0.000270938,0.000107375,0.000070188
1592533119637,2020-06-19T12.18.39.637,40.063,0.000269813,0.000110688,0.000058750
1592533119677,2020-06-19T12.18.39.677,40.103,0.000269813,0.000110688,0.000045750
1592533119718,2020-06-19T12.18.39.718,40.144,0.000270188,0.000108125,0.000033125
1592533119758,2020-06-19T12.18.39.758,40.184,0.000272000,0.000101938,0.000027563
1592533119797,2020-06-19T12.18.39.797,40.223,0.000276000,0.000099750,0.000028375
1592533119838,2020-06-19T12.18.39.838,40.264,0.000277813,0.000097625,0.000033125
1592533119878,2020-06-19T12.18.39.878,40.304,0.000280688,0.000095438,0.000035875
1592533119917,2020-06-19T12.18.39.917,40.343,0.000282188,0.000096500,0.000038625
1592533119957,2020-06-19T12.18.39.957,40.383,0.000283250,0.000098000,0.000041438
1592533119998,2020-06-19T12.18.39.998,40.424,0.000284688,0.000096125,0.000044563
1592533120037,2020-06-19T12.18.40.037,40.463,0.000282875,0.000092500,0.000043000
1592533120077,2020-06-19T12.18.40.077,40.503,0.000282500,0.000094000,0.000043750
1592533120116,2020-06-19T12.18.40.116,40.542,0.000284688,0.000092875,0.000043375
1592533120158,2020-06-19T12.18.40.158,40.584,0.000284000,0.000088563,0.000043375
1592533120197,2020-06-19T12.18.40.197,40.623,0.000283250,0.000092875,0.000043375
1592533120237,2020-06-19T12.18.40.237,40.663,0.000283625,0.000094313,0.000043375
1592533120278,2020-06-19T12.18.40.278,40.704,0.000283250,0.000095063,0.000043750
1592533120317,2020-06-19T12.18.40.317,40.743,0.000284000,0.000095063,0.000044563
1592533120357,2020-06-19T12.18.40.357,40.783,0.000283625,0.000094688,0.000044188
1592533120396,2020-06-19T12.18.40.396,40.822,0.000284000,0.000094688,0.000044188
1592533120437,2020-06-19T12.18.40.437,40.863,0.000283625,0.000095063,0.000043750
1592533120477,2020-06-19T12.18.40.477,40.903,0.000284000,0.000095063,0.000042625
1592533120516,2020-06-19T12.18.40.516,40.942,0.000283625,0.000094688,0.000044563
1592533120556,2020-06-19T12.18.40.556,40.982,0.000283625,0.000096125,0.000043750
1592533120597,2020-06-19T12.18.40.597,41.023,0.000284313,0.000095438,0.000044563
1592533120637,2020-06-19T12.18.40.637,41.063,0.000283625,0.000094688,0.000043750
1592533120676,2020-06-19T12.18.40.676,41.102,0.000284375,0.000095438,0.000043000
1592533120716,2020-06-19T12.18.40.716,41.142,0.000283625,0.000095063,0.000043750
1592533120757,2020-06-19T12.18.40.757,41.183,0.000283250,0.000089250,0.000043750
1592533120796,2020-06-19T12.18.40.796,41.222,0.000284375,0.000095438,0.000042563
1592533120836,2020-06-19T12.18.40.836,41.262,0.000282875,0.000094688,0.000043000
1592533120877,2020-06-19T12.18.40.877,41.303,0.000283250,0.000095438,0.000042563
1592533120916,2020-06-19T12.18.40.916,41.342,0.000284688,0.000095813,0.000043375
1592533120956,2020-06-19T12.18.40.956,41.382,0.000282875,0.000095063,0.000044563
1592533120995,2020-06-19T12.18.40.995,41.421,0.000283625,0.000094000,0.000044125
1592533121036,2020-06-19T12.18.41.036,41.462,0.000284375,0.000095813,0.000043000
1592533121076,2020-06-19T12.18.41.076,41.502,0.000283625,0.000094313,0.000044188
1592533121116,2020-06-19T12.18.41.116,41.542,0.000284375,0.000094688,0.000044188
1592533121155,2020-06-19T12.18.41.155,41.581,0.000284000,0.000095813,0.000044188
1592533121196,2020-06-19T12.18.41.196,41.622,0.000284313,0.000095063,0.000042563
1592533121236,2020-06-19T12.18.41.236,41.662,0.000284313,0.000094000,0.000044125
1592533121275,2020-06-19T12.18.41.275,41.701,0.000283250,0.000093250,0.000043750
1592533121315,2020-06-19T12.18.41.315,41.741,0.000283250,0.000091438,0.000043750
1592533121356,2020-06-19T12.18.41.356,41.782,0.000282875,0.000095063,0.000043375
1592533121395,2020-06-19T12.18.41.395,41.821,0.000284000,0.000095063,0.000044188
1592533121435,2020-06-19T12.18.41.435,41.861,0.000284000,0.000095063,0.000043750
1592533121474,2020-06-19T12.18.41.474,41.900,0.000284688,0.000094688,0.000044563
1592533121515,2020-06-19T12.18.41.515,41.941,0.000283625,0.000095813,0.000044563
1592533121555,2020-06-19T12.18.41.555,41.981,0.000282563,0.000094313,0.000043375
1592533121595,2020-06-19T12.18.41.595,42.021,0.000284313,0.000094313,0.000043750
1592533121634,2020-06-19T12.18.41.634,42.060,0.000284375,0.000094375,0.000043000
1592533121675,2020-06-19T12.18.41.675,42.101,0.000282875,0.000095438,0.000044188
1592533121715,2020-06-19T12.18.41.715,42.141,0.000282875,0.000096125,0.000043000
1592533121754,2020-06-19T12.18.41.754,42.180,0.000284313,0.000094313,0.000044188
1592533121795,2020-06-19T12.18.41.795,42.221,0.000284688,0.000096500,0.000044125
1592533121835,2020-06-19T12.18.41.835,42.261,0.000284000,0.000095063,0.000043813
1592533121874,2020-06-19T12.18.41.874,42.300,0.000284000,0.000094313,0.000044563
1592533121914,2020-06-19T12.18.41.914,42.340,0.000284313,0.000093250,0.000044563
1592533121955,2020-06-19T12.18.41.955,42.381,0.000283625,0.000094000,0.000043000
1592533121994,2020-06-19T12.18.41.994,42.420,0.000284688,0.000095813,0.000043375
1592533122034,2020-06-19T12.18.42.034,42.460,0.000283250,0.000094313,0.000043375
1592533122074,2020-06-19T12.18.42.074,42.500,0.000283250,0.000096125,0.000044563
1592533122115,2020-06-19T12.18.42.115,42.541,0.000283250,0.000094688,0.000044188
1592533122154,2020-06-19T12.18.42.154,42.580,0.000284000,0.000095438,0.000042563
1592533122194,2020-06-19T12.18.42.194,42.620,0.000284688,0.000094688,0.000043000
1592533122233,2020-06-19T12.18.42.233,42.659,0.000284000,0.000086375,0.000043000
1592533122274,2020-06-19T12.18.42.274,42.700,0.000284000,0.000095063,0.000044188
1592533122314,2020-06-19T12.18.42.314,42.740,0.000284688,0.000094688,0.000043375
1592533122353,2020-06-19T12.18.42.353,42.779,0.000284000,0.000095063,0.000044938
1592533122393,2020-06-19T12.18.42.393,42.819,0.000282875,0.000095438,0.000043375
1592533122434,2020-06-19T12.18.42.434,42.860,0.000284688,0.000094000,0.000043375
1592533122473,2020-06-19T12.18.42.473,42.899,0.000283625,0.000095063,0.000043000
1592533122513,2020-06-19T12.18.42.513,42.939,0.000284688,0.000094313,0.000043000
1592533122553,2020-06-19T12.18.42.553,42.979,0.000284313,0.000095438,0.000043375
1592533122594,2020-06-19T12.18.42.594,43.020,0.000283250,0.000095438,0.000042563
1592533122633,2020-06-19T12.18.42.633,43.059,0.000283250,0.000093250,0.000042938
1592533122673,2020-06-19T12.18.42.673,43.099,0.000282500,0.000095063,0.000043750
1592533122714,2020-06-19T12.18.42.714,43.140,0.000284000,0.000095063,0.000043750
1592533122753,2020-06-19T12.18.42.753,43.179,0.000284000,0.000096500,0.000044563
1592533122793,2020-06-19T12.18.42.793,43.219,0.000284313,0.000096125,0.000043750
1592533122832,2020-06-19T12.18.42.832,43.258,0.000283250,0.000095813,0.000044125
1592533122873,2020-06-19T12.18.42.873,43.299,0.000284000,0.000095063,0.000044188
1592533122913,2020-06-19T12.18.42.913,43.339,0.000283625,0.000094688,0.000043750
1592533122952,2020-06-19T12.18.42.952,43.378,0.000284000,0.000094688,0.000044563
1592533122992,2020-06-19T12.18.42.992,43.418,0.000284688,0.000094313,0.000043750
1592533123033,2020-06-19T12.18.43.033,43.459,0.000282875,0.000096875,0.000044563
1592533123073,2020-06-19T12.18.43.073,43.499,0.000283250,0.000091063,0.000044188
1592533123112,2020-06-19T12.18.43.112,43.538,0.000283250,0.000094688,0.000044563
1592533123152,2020-06-19T12.18.43.152,43.578,0.000283250,0.000095438,0.000043750
1592533123193,2020-06-19T12.18.43.193,43.619,0.000284000,0.000096125,0.000043375
1592533123232,2020-06-19T12.18.43.232,43.658,0.000283625,0.000094688,0.000044188
1592533123272,2020-06-19T12.18.43.272,43.698,0.000284000,0.000094313,0.000043750
1592533123311,2020-06-19T12.18.43.311,43.737,0.000284000,0.000095063,0.000043750
1592533123352,2020-06-19T12.18.43.352,43.778,0.000282188,0.000096500,0.000044188
1592533123392,2020-06-19T12.18.43.392,43.818,0.000283625,0.000094000,0.000044938
1592533123431,2020-06-19T12.18.43.431,43.857,0.000283250,0.000095438,0.000044938
1592533123472,2020-06-19T12.18.43.472,43.898,0.000284000,0.000095063,0.000044938
1592533123512,2020-06-19T12.18.43.512,43.938,0.000282875,0.000095813,0.000043813
1592533123552,2020-06-19T12.18.43.552,43.978,0.000283250,0.000095438,0.000043375
1592533123591,2020-06-19T12.18.43.591,44.017,0.000283250,0.000095813,0.000044125
1592533123631,2020-06-19T12.18.43.631,44.057,0.000284000,0.000089250,0.000043750
1592533123672,2020-06-19T12.18.43.672,44.098,0.000284000,0.000095438,0.000042188
1592533123711,2020-06-19T12.18.43.711,44.137,0.000284688,0.000095063,0.000045000
1592533123751,2020-06-19T12.18.43.751,44.177,0.000284000,0.000095063,0.000044563
1592533123790,2020-06-19T12.18.43.790,44.216,0.000284688,0.000095813,0.000044188
1592533123831,2020-06-19T12.18.43.831,44.257,0.000283625,0.000095063,0.000043750
1592533123871,2020-06-19T12.18.43.871,44.297,0.000283625,0.000095063,0.000042625
1592533123910,2020-06-19T12.18.43.910,44.336,0.000283625,0.000095438,0.000044563
1592533123951,2020-06-19T12.18.43.951,44.377,0.000283625,0.000096125,0.000044188
1592533123991,2020-06-19T12.18.43.991,44.417,0.000284313,0.000095813,0.000044563
1592533124031,2020-06-19T12.18.44.031,44.457,0.000283625,0.000095063,0.000044563
1592533124070,2020-06-19T12.18.44.070,44.496,0.000281438,0.000095063,0.000044563
1592533124111,2020-06-19T12.18.44.111,44.537,0.000284000,0.000095438,0.000043750
1592533124151,2020-06-19T12.18.44.151,44.577,0.000282875,0.000093250,0.000044563
1592533124190,2020-06-19T12.18.44.190,44.616,0.000283625,0.000096500,0.000045375
1592533124230,2020-06-19T12.18.44.230,44.656,0.000284000,0.000094000,0.000044563
1592533124271,2020-06-19T12.18.44.271,44.697,0.000282875,0.000095063,0.000043375
1592533124310,2020-06-19T12.18.44.310,44.736,0.000283625,0.000095813,0.000043000
1592533124350,2020-06-19T12.18.44.350,44.776,0.000284000,0.000093625,0.000042563
1592533124389,2020-06-19T12.18.44.389,44.815,0.000284375,0.000094313,0.000043375
1592533124430,2020-06-19T12.18.44.430,44.856,0.000283625,0.000095813,0.000043375
1592533124470,2020-06-19T12.18.44.470,44.896,0.000284000,0.000094688,0.000043750
1592533124510,2020-06-19T12.18.44.510,44.936,0.000283625,0.000094688,0.000043375
1592533124549,2020-06-19T12.18.44.549,44.975,0.000285438,0.000096500,0.000044563
1592533124590,2020-06-19T12.18.44.590,45.016,0.000283625,0.000095438,0.000044188
1592533124630,2020-06-19T12.18.44.630,45.056,0.000283250,0.000096125,0.000044563
1592533124669,2020-06-19T12.18.44.669,45.095,0.000282500,0.000095438,0.000045313
1592533124710,2020-06-19T12.18.44.710,45.136,0.000284375,0.000095063,0.000043000
1592533124750,2020-06-19T12.18.44.750,45.176,0.000283625,0.000095063,0.000043750
1592533124789,2020-06-19T12.18.44.789,45.215,0.000283250,0.000091813,0.000044563
1592533124829,2020-06-19T12.18.44.829,45.255,0.000284375,0.000095063,0.000043000
1592533124870,2020-06-19T12.18.44.870,45.296,0.000283625,0.000095813,0.000044188
1592533124909,2020-06-19T12.18.44.909,45.335,0.000283625,0.000095438,0.000045750
1592533124949,2020-06-19T12.18.44.949,45.375,0.000283250,0.000095063,0.000044188
1592533124989,2020-06-19T12.18.44.989,45.415,0.000284000,0.000094688,0.000043375
1592533125030,2020-06-19T12.18.45.030,45.456,0.000283250,0.000094313,0.000043750
1592533125069,2020-06-19T12.18.45.069,45.495,0.000284375,0.000095063,0.000043813
1592533125109,2020-06-19T12.18.45.109,45.535,0.000282188,0.000095438,0.000043000
1592533125148,2020-06-19T12.18.45.148,45.574,0.000284000,0.000094688,0.000042563
1592533125189,2020-06-19T12.18.45.189,45.615,0.000283625,0.000095063,0.000044188
1592533125229,2020-06-19T12.18.45.229,45.655,0.000283625,0.000094688,0.000043000
1592533125268,2020-06-19T12.18.45.268,45.694,0.000282875,0.000095813,0.000044188
1592533125308,2020-06-19T12.18.45.308,45.734,0.000284000,0.000095438,0.000043375
